SOLICITUD,para,derechos,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/changan/Solicitud_para_derechos_ARCO_Changan_M_xico_VF.pdf,
CHEVROLET,AVEO,"B LT, MANUAL CON A/A, ALARMA, RADIO, BLU",2025,gasolina,5.8,,,,●,6,,,,,,,,,,2,1,1,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,●,,,,,,,,file://data/oem_specs_processed/chevrolet/2025-Aveo-HB-Ficha-Tecnica-v3.pdf,file:ano
CHEVROLET,TRAX,D LTZ TURBO,2025,gasolina,5.0,2.5,,,AUTOMÁTICA,6,,,,,,,,,,2,0,1,,,,,,,,11.0,1,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/2025-Catalogo-Trax.pdf,file:ano
CHEVROLET,TRAX,D LTZ TURBO,2025,gasolina,5.0,,,FWD,AUTOMÁTICA,6,,,,,,,,,,2,1,1,,,,,,,,11.0,1,1,0,1,0,0,0,1,0,1,0,0,0,● ●,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/2025-Ficha-Tecnica-Trax.pdf,file:ano
CHEVROLET,AVEO,"B LT, MANUAL CON A/A, ALARMA, RADIO, BLU",2025,gasolina,,,,,MANUAL,6,,,,,,475,,,,,1,1,4.9,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/Catalogo-Aveo-HB-2025-BE.pdf,file:ano
CHEVROLET,AVEO,"B LT, MANUAL CON A/A, ALARMA, RADIO, BLU",2026,gasolina,,,,,MANUAL,6,,,,,,475,,,,,1,1,4.9,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/Catalogo-Aveo-Sedan-2026.pdf,file:ano
CHEVROLET,CAPTIVA,PREMIER BLACK EDITION D,2026,gasolina,1.5,,,,AUTOMÁTICA,,,,,,,,,,,,1,1,,,,,,,,10.4,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/Catalogo-Captiva-2026.pdf,file:ano
CHEVROLET,GROOVE,LT MANUAL D,2025,gasolina,,,,,CVT,6,,,,,,,,,,2,1,1,,,,,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/Catalogo-Groove-2025-TLD.pdf,file:ano
CHEVROLET,ONIX,LT D,2025,gasolina,,,,,MANUAL,5,,,,,,469,,,,2,1,1,4.27,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/Catalogo-Onix-2025-TLD.pdf,file:ano
CHEVROLET,ONIX,PREMIER G,2026,gasolina,,,,,MANUAL,5,,,,,,,,,,2,1,1,4.27,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/Catalogo-Onix-2026-TLD.pdf,file:ano
CHEVROLET,TAHOE,HIGH COUNTRY G,2025,gasolina,5.6,,,4X4,AUTOMÁTICA,10,,,,,,,,,,2,0,0,,,,,,,,,1,1,0,1,1,0,0,1,0,1,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/Catalogo-Tahoe-2025.pdf,file:ano
CHEVROLET,TRACKER,LS SIN ON F,2025,gasolina,,,,FWD,AUTOMÁTICA,6,,,,,,,,,,2,1,1,3.48,,,,,,,,1,1,0,1,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/Catalogo-Tracker-2025-TLD.pdf,file:ano
CHEVROLET,TRAVERSE,LT PIEL CON QUEMACOCOS B,2025,gasolina,,,,FWD,,,,,,,,,,,,,0,0,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/Catalogo_Traverse_2025.pdf,file:ano
CHEVROLET,AVEO,"B LT, MANUAL CON A/A, ALARMA, RADIO, BLU",2026,●,5.8,,,,●,6,,,,,,475,,,,2,1,1,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/Ficha-Tecnica-Aveo-Sedan-2026.pdf,file:ano
CHEVROLET,CAPTIVA,PREMIER BLACK EDITION D,2026,gasolina,184.0,,,,●,,,,,,,,,,,2,1,0,,,,,,,,10.4,1,1,1,0,0,0,0,0,0,0,0,0,0,,,●,,,,,,,,,file://data/oem_specs_processed/chevrolet/Ficha-Tecnica-Captiva-2026.pdf,file:ano
CHEVROLET,ONIX,LT D,2025,●,,,,,●,5,,,,,,,,,,2,1,0,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/Ficha-Tecnica-Onix-2025-TLD.pdf,file:ano
CHEVROLET,ONIX,LT D,2026,●,,,,,●,5,,,,,,,,,,2,1,0,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/Ficha-Tecnica-Onix-2026-TLD.pdf,file:ano
CHEVROLET,TAHOE,HIGH COUNTRY G,2025,●,5.6,,,4X4,AUTOMÁTICA,10,,,,,,,,,,2,0,0,,,,,,,,12.6,1,0,0,1,1,0,0,0,1,1,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/Ficha-Tecnica-Tahoe-2025-TLD.pdf,file:ano
CHEVROLET,TRACKER,4X2 HARD TOP AT BASE A,2025,gasolina,5.5,,,,●,5,,,,,,,,,,2,1,0,,,,,,,,,1,1,0,1,0,0,0,0,0,0,1,0,0,●,,●,,,,,,,,,file://data/oem_specs_processed/chevrolet/Ficha-Tecnica-Tracker-2025-TLD.pdf,file:ano
CHEVROLET,AVEO,"B LT, MANUAL CON A/A, ALARMA, RADIO, BLU",2025,●,5.8,,,,●,6,,,,,,475,,,,2,1,1,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/Ficha_Tecnica_Aveo_Sedan_2025_v3.pdf,file:ano
CHEVROLET,TRAVERSE,LT PIEL CON QUEMACOCOS B,2025,gasolina,5.5,,,FWD,AUTOMÁTICA,8,,,,,,,,,7,,1,0,,,,,,,,17.7,1,1,0,0,0,0,0,1,1,0,0,0,0,●,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/Ficha_Tecnica_Traverse_2025_TLD.pdf,file:ano
CHEVROLET,AVEO,"B LT, MANUAL CON A/A, ALARMA, RADIO, BLU",2025,gasolina,,,,,MANUAL,6,,,,,,475,,,,,1,1,4.9,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/catalogo-aveo-sedan-2025-v2.pdf,file:ano
CHEVROLET,BLAZER,PIEL B,2025,,6.7,,,FWD,AUTOMÁTICA,9,,,,,,,,,,2,0,1,,,,,,,,11.0,1,1,0,1,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/catalogo-blazer-2025-tld.pdf,file:ano
CHEVROLET,CAPTIVA,PREMIER BLACK EDITION D,2025,gasolina,1.5,,,,AUTOMÁTICA,,,,,,,,,,,,1,1,,,,,,,,10.4,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/catalogo-captiva-black-edition-2025.pdf,file:ano
CHEVROLET,GROOVE,LT Automático E,2026,gasolina,4.0,,,,,,,,,,,,,,,2,0,0,,,,,,,,10.25,1,1,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/catalogo-groove-2026.pdf,file:ano
CHEVROLET,SUBURBAN,5.3L D 4X4 PIEL DVD QUEMACOCOS,2025,gasolina,5.6,,,4X4,AUTOMÁTICA,10,,,,,,,,,,2,0,0,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/catalogo-suburban-2025.pdf,file:ano
CHEVROLET,BLAZER,PIEL B,2025,,6.7,,,,AUTOMÁTICA,9,,,,,,,,,,2,0,1,,,,,,,,11.0,1,1,0,1,1,0,0,1,0,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/ficha-tecnica-blazer-2025-tld.pdf,file:ano
CHEVROLET,CAPTIVA,PREMIER BLACK EDITION D,2025,gasolina,184.0,,,,●,,,,,,,,,,,2,1,0,,,,,,,,10.4,1,1,1,0,0,0,0,0,0,0,0,0,0,,,●,,,,,,,,,file://data/oem_specs_processed/chevrolet/ficha-tecnica-captiva-black-edition-2025-v2.pdf,file:ano
CHEVROLET,GROOVE,LT Automático E,2025,gasolina,,,,,●,6,,,,,,,,,,216,1,0,,,,,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,,,●,,●,,,,,,,file://data/oem_specs_processed/chevrolet/ficha-tecnica-groove-2025-tld.pdf,file:ano
CHEVROLET,GROOVE,LT Automático E,2026,LT TM,188.0,,,●,●,6,,,,,,,,,,,1,0,,,,,,,,,1,1,0,0,0,0,0,1,1,1,0,0,0,,,,●,,,,,,,,file://data/oem_specs_processed/chevrolet/ficha-tecnica-groove-2026.pdf,file:ano
CHEVROLET,SUBURBAN,5.3L D 4X4 PIEL DVD QUEMACOCOS,2025,●,5.6,,,4x2,●,10,,,,,,,,,,2,0,0,,,,,,,,12.6,1,1,0,1,1,0,0,1,1,1,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/chevrolet/ficha-tecnica-suburban-2025.pdf,file:ano
FORD,BRONCO,BADLANDS 2 PUERTAS,2025,gasolina,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-bronco-2025-catalogo-descargable.pdf,file:ano
FORD,BRONCO SPORT,BIG BEND 1.5L 4X4,2025,gasolina,,,,4X4,AUTOMÁTICA,8,,,,,,,,,,,0,0,,,,,,,,13.2,1,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-bronco-sport-2025-catalogo-descargable.pdf,file:ano
FORD,EXPEDITION,PLATINUM MAX 4X4 3.5L ECOBOOST CON SISTE,2025,,,,,4X4,AUTOMÁTICA,10,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-expedition-2025-catalogo-descargable.pdf,file:ano
FORD,LOBO,LOBO SUP CAB 4X4 LARIAT SIN QC,2025,híbrido,,,,4X4,,,,,,,,,,,,,0,1,,,,,,,,12.0,1,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-lobo-2025-catalogo-descargable.pdf,file:ano
FORD,MAVERICK,LARIAT HIBRIDA AWD,2025,híbrido,,,,FWD,AUTOMÁTICA,8,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-maverick-2025-catalogo-descargable.pdf,file:ano
FORD,MUSTANG,DARK HORSE COUPE V8 5.0L AUTOMATICO PIEL,2025,,,,,,,,,,,,,,,,,,0,0,,,,,,,,13.2,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-mustang-2025-catalogo-descargable.pdf,text:ano_modelo
FORD,MUSTANG,GT PREMIUM FASTBACK V8 TA FREDDY VAN B,2025,,,,,RWD,,,,,,,,,,,,,0,0,,,,,,,,15.5,1,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-mustang-mach-e-2025-catalogo-descargable.pdf,file:ano
FORD,RANGER,CREW CAB XLT 4X4 DIESEL 3.2L I5 6VEL AUT,2025,diésel,,,,4X4,AUTOMÁTICA,10,,,,,,,,,,,0,0,,,,,,,,12.0,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-ranger-2025-catalogo-descargable.pdf,file:ano
FORD,TERRITORY,AMBIENTE FWD 1.8L,2025,gasolina,,,,FWD,AUTOMÁTICA,7,,,,,,,,,,,1,0,,,,,,,,12.0,1,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-territory-2025-catalogo-descargable.pdf,file:ano
FORD,TERRITORY,TITANIUM FWD 1.8L,2026,gasolina,,,,FWD,,7,,,,,,,,,,,0,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-territory-2026-catalogo-descargable.pdf,file:ano
GMC,TERRAIN,DENALI D,2019,gasolina,,,,,AUTOMÁTICA,9,,,,,,,,,,2,1,1,,,,,,,,,1,1,1,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,file://data/oem_specs_processed/gmc/2019-gmc-terrain-model-overview-catalogo.pdf,file:ano
GMC,TERRAIN,DENALI D,2026,gasolina,,,,,,,,,,,,,,,,,1,1,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/gmc/2026-gmc-terrain.pdf,file:ano
25,GMC,Hummer,2025,gasolina,,,,,,,,,,,,,,,,,1,1,,,,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/gmc/25_GMC_Hummer_EV_OM_es_MX_U_MX_18270642A_2024OCT10.pdf,text:ano
CATALOGO,Hummer,25,,eléctrico,11.5,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/gmc/Catalogo-Hummer-25-Desktop.pdf,
GMC,HUMMER,20EV,2024,gasolina,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/gmc/GMC_HUMMER_20EV_AWD_SUV_2024_5d_Electric_EN_1GT-22101.pdf,file:ano
GMC,HUMMER,20EV,2024,eléctrico,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/gmc/GMC_HUMMER_20EV_AWD_SUV_2024_5d_Electric_MX_1GT-22101.pdf,file:ano
GMC,SIERRA,4X4 ALL TERRAIN CREW CAB D,2025,,460.0,,,4X4,,10,,,,,,,,,,,0,0,,,,,,,,13.4,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/gmc/catalogo-sierra-2025-desktop.pdf,file:ano
GMC,TERRAIN,AT4 C,2026,gasolina,203.0,,,,,8,,,,,,,,,,,0,0,,,,,,,,15.0,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/gmc/catalogo-terrain-2026.pdf,text:MY
GMC,CANYON,AT4 D,2025,gasolina,4.0,,,,AUTOMÁTICA,8,,,,,,,,,,,0,0,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/gmc/gmc-canyon-2025-catalogo-escritorio.pdf,file:ano
GMC,etiquetas,rendimiento,2023,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/gmc/gmc-etiquetas-rendimiento-2023-copy.pdf,file:ano
GMC,YUKON,B PIEL,2007,,,,,,,10,,,,,,,,,,,0,0,,,,,,,,16.8,1,1,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,file://data/oem_specs_processed/gmc/gmc-yukon-catalogo-escritorio.pdf,
GMC,ACADIA,ALL TERRAIN A,2024,gasolina,326.0,,,4X4,AUTOMÁTICA,8,,,,,,,,,,,0,0,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/gmc/nueva-gmc-acadia-2024-catalogo-escritorio.pdf,file:ano
HONDA,ACCORD,EX L CVT L4,2025,gasolina,,,,,CVT,,,,,,,,,,5,,1,0,,,,,,,,10.2,1,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/honda/Brochure_ACCORD_Petrol_2025.pdf,file:ano
HONDA,BR-V,TOURING,2025,gasolina,,,,,CVT,,,,,,,,,,7,2,1,0,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/honda/Brochure_BRV_2025.pdf,file:ano
HONDA,CITY,PRIME CVT,2026,gasolina,,,,,CVT,,,,,,136,519,,,5,2,1,0,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/honda/Brochure_CITY_2026.pdf,file:ano
HONDA,CIVIC,EX CVT,2026,gasolina,,,,,CVT,,,,,,,,,,5,8,1,0,,,,,,,,,1,1,0,0,0,0,0,1,1,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/honda/Brochure_CIVIC_2026.pdf,file:ano
HONDA,CR-V,EX MANOS LIBRES,2026,gasolina,6.0,,,,CVT,,,,,,,,,,5,,1,0,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/honda/Brochure_CRV_2026.pdf,file:ano
HONDA,HR-V,UNIC CVT,2026,gasolina,,,,,CVT,,,,,,,,,,5,,1,0,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/honda/Brochure_HRV_2026.pdf,file:ano
HONDA,ODYSSEY,BLACK EDITION,2025,gasolina,,,,,AUTOMÁTICA,10,,,,,,,,,8,,1,0,,,,,,,,12.8,1,1,0,1,0,1,1,0,1,1,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/honda/Brochure_ODYSSEY_2025.pdf,file:ano
HONDA,PILOT,BLACK EDITION,2025,gasolina,,,,,AUTOMÁTICA,10,,,,,,,,,8,,1,0,,,,,,,,10.2,1,1,0,1,1,0,0,0,1,1,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/honda/Brochure_PILOT_2025.pdf,file:ano
HYUNDAI,CRETA,GLS IVT,2021,gasolina,113.0,,,,MANUAL,,,,,,,,,,5,,1,0,,,,,,,,10.25,1,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/hyundai/FichaTecnica_Creta2026.pdf,text:ano
FICHATECNICA,GrandFacelift2026,UNSPEC,2013,gasolina,157.0,,,,AUTOMÁTICA,6,,,,,,,,,7,,1,1,,,,,,,,10.25,1,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/hyundai/FichaTecnica_GrandFacelift2026.pdf,text:ano
HYUNDAI,HB20,1.6 GL MID AUTO,2026,gasolina,83.0,,,,MANUAL,,,,,,,,,,5,,1,1,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/hyundai/Ficha_Tecnica_Gi10HB_2026.pdf,file:ano
FICHA,Tecnica,Gi10SD,2026,gasolina,83.0,,,,MANUAL,,,,,,,,,,5,,1,1,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/hyundai/Ficha_Tecnica_Gi10SD_2026.pdf,file:ano
HYUNDAI,PALISADE,LIMITED TECH,2013,gasolina,291.0,,,,AUTOMÁTICA,8,,,,,,,,,7,,1,0,,,,,,,,12.3,1,1,1,1,0,1,1,0,0,1,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/hyundai/Ficha_Tecnica_Palisade.pdf,text:ano
HYUNDAI,ELANTRA,GLS PREMIUM DCT HEV,2021,híbrido,105.0,2.0,,,DCT,6,,,,,,,,,5,,1,1,,,,,,,,10.25,1,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/hyundai/Fichatecnica_elantrahibrido2026.pdf,text:ano
FT,JEEP,GCH,2025,,6.4,,,,AUTOMÁTICA,8,,,,,,,,,,,1,1,,,,,,,,18.0,1,1,0,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/jeep/FT_JEEP_GCH_ALTITUDE_2025_22NOV2024_V1.pdf,file:ano
JEEP,RENEGADE,LIMITED POLAR BRONZE EDITION,2025,gasolina,5.75,,,FWD,AUTOMÁTICA,6,,,,,438,,,,,,1,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/jeep/FT_JEEP_RENEGADE_2025_08ENE2025_DIGITAL_V1.pdf,file:ano
KIA,K3,GT LINE,2024,gasolina,,,,,AUTOMÁTICA,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/kia/Kia-K3-Hatchback-2024-5d-GD-SP-I-NCAP--Candado-de-impresi_n.pdf,file:ano
KIA,K3,EX PACK AT,2023,gasolina,,,,,AUTOMÁTICA,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/kia/Kia-K3-Sedan-2023-4d-GD-ES--Candado-de-impresi_n.pdf,file:ano
KIA,K4,GT LINE,2025,gasolina,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/kia/Kia_K4_Sed_n_2025_4d_GD_ES_Candado_de_impresi_n_V2.pdf,file:ano
KIA,K4,GT LINE,2025,gasolina,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/kia/Kia_K4__Hatchback_2025_5d_GD_ES_VF.pdf,file:ano
